,symbol,period,open_time,open,high,low,close,volume,ret_high,ret_low,ret_close,ma20,ma50,ma100,ma200,log_open,log1p_volume,z_score_log_open,z_score_log1p_volume,label_mean_close
2568,BTC/USDT,4h,1614816000000,50373.75,51800.0,49420.0,49611.69,62481.232,2.8313357651554627,-1.8933472294597853,-1.5128117323010448,48766.0435,48135.922999999995,50364.2188,45577.3732,10.827225485045332,11.042621502629023,0.24165876053858637,0.6021739896649577,-0.8017956710213409
2569,BTC/USDT,4h,1614830400000,49609.62,49887.93,49070.0,49708.93,51928.944,0.5610000641004698,-1.087732580898626,0.20018294838783923,48993.322,48151.5016,50381.527200000004,45654.5711,10.811940045519739,10.857631601565169,0.0032251736012845703,0.1760760756726845,-0.6612896435947008
2570,BTC/USDT,4h,1614844800000,49706.38,50765.66,48550.0,49350.45,78565.45,2.1310745220231464,-2.326421678665791,-0.7160650202247654,49143.248999999996,48120.557799999995,50387.8051,45734.8234,10.813888574067295,11.271687314349188,0.02060256967333463,1.0960490920114687,-1.04315110113872
2571,BTC/USDT,4h,1614859200000,49350.45,50636.77,48744.85,49438.63,76180.025,2.60650105520821,-1.2271417991122635,0.17868124809399255,49299.45849999999,48106.4198,50402.3756,45811.6475,10.806702163361088,11.240854568202664,-0.09848230923771088,1.0105703819641274,-1.0380383466141145
2572,BTC/USDT,4h,1614873600000,49438.64,50070.83,47600.0,48019.76,81253.201,1.2787366319138238,-3.7190343423686434,-2.86998186034243,49314.4465,48058.7118,50385.40720000001,45883.20745,10.808487583662602,11.305325496339023,-0.08397018698473609,1.1411707022205193,-0.26869604980299666
2573,BTC/USDT,4h,1614888000000,48019.76,48742.33,47500.0,48385.77,37020.105,1.5047347175412673,-1.0823877503761015,0.7622070580943996,49274.5095,48029.1604,50377.024900000004,45953.9363,10.77936787184522,10.519216422428167,-0.5395639286408802,-0.6100071521447276,-0.2511632034285005
2574,BTC/USDT,4h,1614902400000,48385.77,48404.52,46320.0,47300.23,71317.48,0.038751062554132076,-4.269375066264313,-2.2435108504008427,49225.557,47994.7408,50359.888600000006,46018.74755,10.786961041211358,11.174896737645591,-0.4230601792163494,0.8656317892833576,1.0459672032120448
2575,BTC/USDT,4h,1614916800000,47300.22,47557.92,46636.0,47394.41,36598.958,0.5448177619469696,-1.4042640816469776,0.19913226619241442,49115.6425,47948.5884,50343.4725,46084.27035,10.764270225631998,10.507775049038825,-0.7720588236122794,-0.6298798354629646,0.7285031440479511
2576,BTC/USDT,4h,1614931200000,47394.41,47545.28,46421.42,47492.7,45434.349,0.31832868053425223,-2.052963630099003,0.2073873269020421,49040.858499999995,47893.4222,50332.39319999999,46151.91925,10.766259568239134,10.724023683865688,-0.7388261093762631,-0.13978076144852145,0.627607336543376
2577,BTC/USDT,4h,1614945600000,47492.7,48750.0,47011.0,47888.0,87004.186,2.647354224965115,-1.0142611390803191,0.8323384435923842,49018.007999999994,47843.0622,50319.2938,46223.197199999995,10.768331294001579,11.373711511421762,-0.7060887647975354,1.3047419690367117,0.49975570636162925
2578,BTC/USDT,4h,1614960000000,47888.11,49427.0,46909.55,49298.42,75931.525,3.213511662915902,-2.043429987109535,2.9450107761613387,49039.629,47822.352,50314.97809999999,46301.669649999996,10.776622527116237,11.237587226293753,-0.5798064134779427,0.9845601909411286,-0.5683152998106122
2579,BTC/USDT,4h,1614974400000,49298.42,49470.0,48622.0,48770.57,38316.258,0.34804360869984396,-1.3720926553021373,-1.0707239704639604,49043.688,47780.263600000006,50290.86899999999,46381.142850000004,10.80564731083567,10.553629575959599,-0.13565720189186706,-0.537430308498921,-0.7666919955509777
2580,BTC/USDT,4h,1614988800000,48772.68,49174.0,48213.0,48676.99,24538.379,0.8228377034028123,-1.1475276732793804,-0.19619590311625856,49102.7915,47764.3982,50263.9033,46460.44115,10.794925599008943,10.107993660663425,-0.30660419321439175,-1.5101723391570956,-0.14931375458204776
2581,BTC/USDT,4h,1615003200000,48676.99,49149.58,48115.0,48833.21,31200.398,0.9708693984570527,-1.1545290701006738,0.3209319228653973,49121.923500000004,47799.275,50239.5234,46538.97615,10.792961712815071,10.348186130126468,-0.3410499347012853,-0.9852673412019821,0.05315847566250698
2582,BTC/USDT,4h,1615017600000,48833.2,49139.95,47933.0,48185.05,32834.686,0.6281587116961473,-1.8434180025064806,-1.3272732485276273,49094.773,47816.047,50198.8712,46611.89955,10.796165688391994,10.399240735613,-0.29554667372581916,-0.8842588858413,0.7296735166258311
2583,BTC/USDT,4h,1615032000000,48182.34,48224.14,47090.0,47284.11,50422.577,0.0867537774213556,-2.267096201637353,-1.864230753425422,48970.5015,47862.313799999996,50149.7661,46679.18510000001,10.782747842859967,10.828194310106174,-0.5053430262227538,0.06827822422146321,1.4488747000222735
2584,BTC/USDT,4h,1615046400000,47282.01,48713.74,47138.01,48356.88,43797.86,3.028065008234626,-0.30455558044168995,2.273317060759461,48802.2755,47900.77560000001,50112.0153,46749.86995,10.763885163866696,10.687340236723436,-0.8002710111667126,-0.24453791408243092,1.210352335594933
2585,BTC/USDT,4h,1615060800000,48361.33,49253.63,48253.25,48908.21,32299.01,1.8450691906115813,-0.2234843417250998,1.1308208438436163,48707.8745,47926.529,50081.1678,46828.52035,10.78645580641838,10.382791858586224,-0.45427786318408653,-0.9222196996607374,0.8650457983746584
2586,BTC/USDT,4h,1615075200000,48908.21,49937.8,48908.21,49582.55,36789.817,2.1051475815614618,0.0,1.3787869153256693,48643.015499999994,47977.98,50062.0642,46907.094849999994,10.797700555030932,10.512976373908684,-0.2836963606264359,-0.6395858914981188,0.41946234103507063
2587,BTC/USDT,4h,1615089600000,49582.55,50232.81,49130.0,50084.61,32999.358,1.3114694585090847,-0.9127203017997298,1.0125739801603473,48628.5585,48053.4096,50046.27390000001,46989.78745,10.811394236295644,10.40424338571392,-0.07596425885247175,-0.9042683291672199,0.4548029096977213
2588,BTC/USDT,4h,1615104000000,50084.61,51200.0,50082.48,50745.34,54000.918,2.2270114512222383,-0.004252803406068484,1.3192276030500993,48685.241,48118.656,50035.52849999999,47075.550200000005,10.821469054253043,10.896756325401913,0.07551570810776856,0.21092941710252766,-0.05413731465792049
2589,BTC/USDT,4h,1615118400000,50745.73,51326.53,50162.23,50618.66,45354.477,1.1445297959059797,-1.1498504406183496,-0.25040530503748215,48730.7275,48187.061200000004,50025.51810000001,47157.33430000001,10.834582755433205,10.722264171729114,0.2745436762627507,-0.18634589464808488,-0.4073304907063563
2590,BTC/USDT,4h,1615132800000,50618.65,51400.0,50290.0,50414.38,38187.986,1.5436010245235776,-0.6492666240605072,-0.40354691403268195,48783.924,48248.744000000006,50016.389800000004,47235.298149999995,10.832075364442812,10.550276242510545,0.23048980202144395,-0.5829657376363885,0.06598487886936011
2591,BTC/USDT,4h,1615147200000,50413.53,51480.0,49800.0,50995.27,41065.56,2.1154440087809867,-1.2169947234403122,1.15393625481095,48861.756,48337.1884,50008.2225,47316.52034999999,10.828014870413519,10.622925092998393,0.16313710653458838,-0.4079444087644727,0.05138265234200523
2592,BTC/USDT,4h,1615161600000,50991.35,51870.36,50272.78,50625.98,52923.603,1.7238413966290445,-1.4091997956516167,-0.7165332943724678,48992.066999999995,48400.921,49986.16190000001,47390.62285,10.839411289478289,10.876604699811516,0.33761885506066347,0.16736034463010452,0.3709931559301244
2593,BTC/USDT,4h,1615176000000,50625.97,50930.0,49550.0,49783.97,47881.391,0.6005415797465163,-2.1253321170932593,-1.6631780092312254,49061.977,48474.5478,49944.5546,47462.0224,10.832219964719108,10.776482211046071,0.21935950554332082,-0.07696625915332647,1.3013225849647203
2594,BTC/USDT,4h,1615190400000,49787.39,50609.4,49310.0,50529.08,54792.076,1.6510405546464657,-0.9588572528103967,1.4897145642701837,49223.4195,48592.2028,49898.385,47532.436550000006,10.815517018097552,10.911300863940584,-0.047867256450060076,0.2445971254291604,1.6192457177005515
2595,BTC/USDT,4h,1615204800000,50529.09,51280.5,50150.99,51082.65,69729.473,1.4870839747955111,-0.7482818313173656,1.0955273487015305,49407.8315,48725.3234,49849.17050000001,47606.05840000001,10.830304489020286,11.152378362463852,0.17835964274278884,0.7984067993718037,1.2182718196375424
2596,BTC/USDT,4h,1615219200000,51083.03,51550.0,50600.0,51370.07,36820.788,0.9141391965198586,-0.9455782086536302,0.5619087199800088,49601.7,48846.01359999999,49804.5092,47682.78845,10.84120762710293,10.513817855970338,0.34288549153989306,-0.7010915560903297,1.403143817039601
2597,BTC/USDT,4h,1615233600000,51372.12,52450.0,51301.0,52429.43,46192.535,2.0981808809914737,-0.13844085079611768,2.0581397069071583,49828.7715,49026.110199999996,49775.6688,47760.48010000001,10.846850891833045,10.74057348392778,0.4244602233729611,-0.172991302209378,0.8092396453772688
2598,BTC/USDT,4h,1615248000000,52429.43,54188.49,51880.0,53877.22,67704.018,3.3551003701546955,-1.0479419669448986,2.7614070952135084,50057.7115,49215.04800000001,49749.9761,47845.761849999995,10.867223353869107,11.122900807213076,0.7379827739099363,0.7136909767120216,0.12604226098809068
2599,BTC/USDT,4h,1615262400000,53876.3,54500.0,53444.0,53602.41,48576.22,1.1576518803258606,-0.8023936313369728,-0.5083682435505055,50299.3035,49383.829,49723.7363,47925.51135,10.89444595704532,10.790889389730554,1.1541048076699545,-0.07556986376653112,0.6108298809228391
2600,BTC/USDT,4h,1615276800000,53602.41,54422.37,53322.85,54299.99,45135.991,1.5297073396513206,-0.5215437141725676,1.3013967095882428,50580.4535,49542.79060000001,49696.104300000006,48009.18545,10.889349308734669,10.71743523384438,1.0567623898064822,-0.24595248688890048,-0.3339134161928242
2601,BTC/USDT,4h,1615291200000,54300.0,54844.78,53621.0,54127.61,58123.263,1.0032780847145428,-1.2504604051565393,-0.3174769797421706,50845.1735,49699.054,49678.2063,48090.40135,10.902279505922026,10.970321258572158,1.2428987818812234,0.3512170579386641,0.04128940013954918
2602,BTC/USDT,4h,1615305600000,54127.61,54389.0,53653.0,54143.1,33901.226,0.48291435738618826,-0.8768353156549891,0.028617557656795967,51143.076,49827.515999999996,49653.64690000001,48174.31105,10.89909968585117,10.431206457906338,1.1751407408851409,-0.9259035857880098,0.3674477421508837
2603,BTC/USDT,4h,1615320000000,54143.11,54950.0,53924.67,54917.78,32164.08,1.4902911930991802,-0.40344930315233674,1.430782236188488,51524.7595,49942.181399999994,49641.1259,48265.8769,10.899386005183041,10.378605580917776,1.1618416596950552,-1.0386608635251824,0.667672671364844
2604,BTC/USDT,4h,1615334400000,54917.78,55890.0,53229.24,53557.15,87547.277,1.7703191935289464,-3.074669078029013,-2.4775764788744103,51784.773,50047.73880000001,49602.5431,48346.12225000001,10.91359243663227,11.379934235003015,1.36001078684619,1.3414856071508885,1.489400031349225
2605,BTC/USDT,4h,1615348800000,53557.14,54441.63,53061.0,54190.9,39953.784,1.651488485008712,-0.9263750827620765,1.183334285587323,52048.9075,50139.7028,49570.367300000005,48432.1921,10.888504400321128,10.595478665106913,0.9577684460731766,-0.5313835280482473,0.8077326241991756
2606,BTC/USDT,4h,1615363200000,54202.1,55518.36,54076.47,54924.75,52760.464,2.428429894782669,-0.23178068746413372,1.333250925702134,52316.0175,50258.4302,49537.80130000001,48519.6931,10.900474932064608,10.873517401333899,1.1256432156317167,0.1315961850387697,0.5342597835318819
2607,BTC/USDT,4h,1615377600000,54927.99,56592.18,54899.75,56373.52,73830.006,3.0297667910294868,-0.05141276788026561,2.631681953044329,52630.463,50419.0004,49526.6622,48613.0184,10.913778333640947,11.209520513320985,1.3092473028058378,0.9334923920029687,-0.5594951664452008
2608,BTC/USDT,4h,1615392000000,56374.82,57500.92,56152.32,56831.08,75055.791,1.9975230076122674,-0.3946797524142842,0.8093329610631139,52934.75,50578.302,49535.4299,48708.44675000001,10.939777883895227,11.225986995976854,1.6757856531847166,0.9653327324632022,-0.22705429791496368
2609,BTC/USDT,4h,1615406400000,56824.98,57317.0,55613.41,55947.98,72012.171,0.865851602587453,-2.1321080975303497,-1.543335343012875,53201.216,50723.4738,49530.0104,48798.15345,10.947731296762917,11.184590425378927,1.7623094129105705,0.8597493430268757,0.22331355418065413
2610,BTC/USDT,4h,1615420800000,55949.3,56604.75,55262.94,56083.22,48424.521,1.171507060856869,-1.2267535071931235,0.23935956303295924,53484.65800000001,50895.239799999996,49544.781,48890.37845,10.932201202491118,10.78776159664135,1.5071904241299297,-0.08384943303718083,0.37326835913770173
2611,BTC/USDT,4h,1615435200000,56083.22,56260.59,55050.0,55105.5,37706.179,0.31626215470508257,-1.8422979279720364,-1.7433378468640015,53690.1695,51028.3384,49563.0656,48974.092699999994,10.934591938034446,10.53757925921034,1.5216681557920937,-0.6846595576689641,1.2213384360778512
2612,BTC/USDT,4h,1615449600000,55105.51,56338.0,54356.44,56284.27,68855.53,2.2366002964131937,-1.3593377504354853,2.1390964351840625,53973.08400000001,51179.4626,49589.448599999996,49058.3075,10.91700499014134,11.13976582046658,1.2510218334725405,0.7388361215270545,0.39868846269474345
2613,BTC/USDT,4h,1615464000000,56284.27,57312.84,55789.0,56429.56,81898.326,1.8274555217647759,-0.8799438990680697,0.2581360653695963,54305.3635,51312.663,49612.533200000005,49143.401900000004,10.938170378997059,11.31323383007183,1.5373393916326863,1.1389596727672526,0.13398511131505197
2614,BTC/USDT,4h,1615478400000,56431.36,57838.43,56342.0,56904.92,68034.285,2.4934185530882225,-0.15835166829224478,0.8391787828611497,54624.15550000001,51416.333399999996,49661.9341,49226.604799999994,10.94078031132845,11.12776704827305,1.551712823454031,0.6805247860319884,-0.14333609778052758
2615,BTC/USDT,4h,1615492800000,56906.17,58283.0,56610.0,57844.52,59762.477,2.4194740218854927,-0.5204532302911957,1.6489424608965964,54962.248999999996,51557.2992,49743.5793,49311.392850000004,10.949159050088053,10.99813326807756,1.642998768101791,0.3635209713139914,-0.35539608141871293
2616,BTC/USDT,4h,1615507200000,57842.64,58186.33,56666.66,57176.58,51615.395,0.5941810401461689,-2.0330676469815234,-1.1515034583483685,55252.5745,51683.2362,49851.5744,49395.9808,10.965481498944555,10.851575259684513,1.8371751698493162,-0.004829359083460479,-0.06877882337612828
2617,BTC/USDT,4h,1615521600000,57176.59,57494.02,56400.0,56718.79,37772.679,0.5551747664559903,-1.358230702460561,-0.8006773401491696,55467.0425,51810.137,49932.4183,49483.32705,10.953899827861546,10.539341342500114,1.6470919660348853,-0.7880785067997812,0.25699875183537724
2618,BTC/USDT,4h,1615536000000,56714.76,57159.36,55888.0,56561.57,57914.118,0.7839229153045801,-1.457751033417054,-0.27010605352116857,55601.259999999995,51949.1346,50042.5288,49571.61465000001,10.94578977329945,10.966716468035251,1.5111531987012121,0.2643087646889764,0.0913387145787814
2619,BTC/USDT,4h,1615550400000,56561.58,57172.0,55074.3,57014.47,91008.203,1.079213133720791,-2.6294880729993753,0.800702526343855,55771.863,52095.2454,50123.373499999994,49661.405099999996,10.943085235116632,11.418704924293507,1.4515002493248503,1.369158712780914,0.17011712997161976
2620,BTC/USDT,4h,1615564800000,57007.49,57840.0,56750.0,57004.62,59352.901,1.4603519642769847,-0.45167749009822344,-0.00503442617802996,55907.09449999999,52248.32880000001,50184.4433,49750.7983,10.950937941692775,10.991256278371472,1.5340037594709515,0.2958893786551444,1.2682646500327022
2621,BTC/USDT,4h,1615579200000,57004.62,57588.88,56299.68,57291.03,37831.746,1.0249344702236263,-1.2366366094537673,0.5024329606968525,56065.265499999994,52405.3768,50255.8983,49847.4245,10.95088759616368,10.540903870408172,1.5129606535877977,-0.8237792843814655,1.070136499012078
2622,BTC/USDT,4h,1615593600000,57291.04,57371.04,56136.0,56756.66,37560.953,0.139637891021005,-2.016091870561265,-0.9327462025475519,56195.94350000001,52580.1148,50319.41329999999,49940.66405,10.955899520493222,10.53372030573727,1.5620542139350564,-0.8298969507957811,1.7499049701935359
2623,BTC/USDT,4h,1615608000000,56756.66,57450.0,56313.05,57389.96,27167.485,1.221601130158101,-0.7815999038703114,1.1158161879152084,56319.552500000005,52760.1986,50394.6795,50033.3676,10.94652828528607,10.209776132806551,1.4293897592473896,-1.613863699946111,1.660855556872995
2624,BTC/USDT,4h,1615622400000,57387.99,60400.0,57213.42,59905.92,103511.525,5.248502343434569,-0.3041925671207535,4.3875556540663,56636.991,53012.3124,50503.526600000005,50142.293,10.957590326965809,11.547438238145318,1.5674524657557298,1.6518315583816714,0.6312862836023475
2625,BTC/USDT,4h,1615636800000,59914.58,60518.92,59204.06,59740.78,55987.412,1.0086693422535875,-1.1858883096568573,-0.2900796433856434,56914.485,53259.239799999996,50603.9141,50244.457800000004,11.000675160161313,10.932882158734905,2.1020918058222784,0.1356633682707108,0.36533653699281354
2626,BTC/USDT,4h,1615651200000,59737.64,60958.44,59510.0,60804.75,42085.472,2.0436026598975143,-0.38106627580198893,1.7863276821782792,57208.485,53525.4808,50709.451499999996,50351.0048,10.997717586470191,10.647457876980194,2.030972369668993,-0.585707232047072,-0.1584996972613606
2627,BTC/USDT,4h,1615665600000,60805.52,61950.0,60708.79,61267.41,54009.326,1.8821975373288558,-0.15908095186094595,0.7596185346330442,57453.17949999999,53793.069,50818.065599999994,50438.412800000006,11.015435853306828,10.896912014338547,2.221734390693384,0.040715861691720714,-0.619773258097478
2628,BTC/USDT,4h,1615680000000,61267.41,61798.0,60800.0,61432.39,30390.321,0.8660232250718547,-0.7629015164832387,0.26927856098371006,57683.24500000001,54035.7484,50929.050200000005,50529.83875,11.023003332915005,10.321879448540148,2.27500206061578,-1.3913954890880187,-0.5761210807669503
2629,BTC/USDT,4h,1615694400000,61432.39,61610.97,60556.0,60600.67,25695.439,0.29069355758419846,-1.4265927143645274,-1.3538786298237793,57915.879499999995,54272.3504,51026.307,50600.5855,11.025692499473104,10.154068784316381,2.2712011118928346,-1.7730659896258039,-0.6467000352956803
2630,BTC/USDT,4h,1615708800000,60605.03,61200.0,59449.0,60417.75,53987.805,0.9817171941008951,-1.9074819367303375,-0.30901725483841735,58132.60599999999,54507.16559999999,51135.7819,50669.197199999995,11.012133171913153,10.89651346670889,2.070370508476058,0.04343221857654078,0.044951731134762474
2631,BTC/USDT,4h,1615723200000,60417.75,60650.0,59550.0,59761.93,42711.129,0.3844069002900685,-1.4362501086187418,-1.0854757087114253,58365.42749999999,54725.74,51262.5075,50729.94485,11.009038214922535,10.662214797576516,2.006059868075028,-0.5581433126445723,-0.7805221907714737
2632,BTC/USDT,4h,1615737600000,59753.91,60467.86,59344.04,60019.15,35318.419,1.1948172094512266,-0.6859300085969355,0.44388727030582054,58552.1715,54962.422,51389.2345,50797.6931,10.997989906983241,10.472159891541635,1.8508060202814172,-1.0335997131490258,-1.6049051504835792
2633,BTC/USDT,4h,1615752000000,60019.15,60833.85,59005.0,59037.12,43888.788,1.357400096469208,-1.6897107006680345,-1.6361944479386992,58682.5495,55197.482200000006,51529.898,50858.699850000005,11.002418956948059,10.68941416781022,1.8867561003701445,-0.4920462207459455,-1.1615439655997066
2634,BTC/USDT,4h,1615766400000,59037.11,60600.0,58770.0,60488.0,46505.361,2.6473009942390435,-0.45244423380480514,2.457589810883354,58861.70349999999,55440.1046,51670.4401,50925.32735000001,10.985921508211772,10.74732287525261,1.6816085522788258,-0.3519293329748718,-1.621746345310196
2635,BTC/USDT,4h,1615780800000,60484.28,60740.0,57210.0,57830.61,89449.01,0.422787540828784,-5.4134396573787384,-4.38737139633637,58861.007999999994,55618.552599999995,51772.5408,50982.0177,11.010138775545302,11.401424021240068,1.9521986597059284,1.2853809437343442,-0.9468849770957771
2636,BTC/USDT,4h,1615795200000,57832.36,58437.85,54517.28,56182.03,128784.361,1.0469743928831488,-5.732223274305248,-2.8536445685426015,58811.28050000001,55750.542199999996,51864.2611,51031.2779,10.965303759588133,11.765894664472833,1.4235771909598962,2.1520041736071627,-0.8249114804878582
2637,BTC/USDT,4h,1615809600000,56182.03,57320.0,55078.0,56259.14,90908.392,2.025505308369957,-1.9650945328960168,0.13725029159679103,58788.297999999995,55874.0328,51963.7212,51079.18904999999,10.936352233860887,11.417607597136351,1.0827772776265523,1.2666411458090212,-0.427898168956406
2638,BTC/USDT,4h,1615824000000,56255.04,56733.0,55521.03,56602.01,54312.493,0.8496305397702963,-1.3047897575043987,0.6167802920413967,58790.31999999999,55991.16619999999,52054.9111,51128.774099999995,10.937650916052826,10.902509553123965,1.0988663581347182,0.0012483528546779537,-0.46395875719160995
2639,BTC/USDT,4h,1615838400000,56602.01,56990.0,55560.0,55646.61,38861.213,0.6854703569714182,-1.8409416909399567,-1.6879259234786947,58721.927,56091.72520000001,52139.393200000006,51185.020950000006,10.943799775928216,10.567751937060837,1.1640828116540107,-0.8270368483508627,0.11861088089912819
2640,BTC/USDT,4h,1615852800000,55646.61,56115.0,53335.0,54330.15,92955.94,0.8417224337655016,-4.154089530341565,-2.365750582110926,58588.2035,56170.04059999999,52209.39230000001,51230.466499999995,10.926776438406161,11.439880896433175,0.9581053889402151,1.3972612369578923,0.6639675932595568
2641,BTC/USDT,4h,1615867200000,54330.15,55500.0,53643.49,55267.51,58570.74,2.1532243146761054,-1.263865459602087,1.7253035377226,58487.027500000004,56255.4854,52296.3369,51282.554050000006,10.902834600447335,10.977990533458513,0.6769991748740966,0.21225833547156917,0.7580728484781973
2642,BTC/USDT,4h,1615881600000,55267.52,56446.64,55154.0,55528.68,56826.388,2.133477311809906,-0.20540092987707537,0.4725379391005813,58425.62849999999,56353.539399999994,52377.2302,51332.60325,10.919940673185527,10.947756074291332,0.8733744892853992,0.13951364035226446,0.02916966805576182
2643,BTC/USDT,4h,1615896000000,55528.69,55977.0,54700.0,55885.38,55486.918,0.8073484175477486,-1.4923636772270377,0.6423526288842574,58350.3995,56475.567599999995,52475.0577,51388.2789,10.924655103105593,10.923902560238442,0.9192428337828787,0.09820641882928106,0.0039712199209562815
2644,BTC/USDT,4h,1615910400000,55885.37,56150.0,55010.0,55782.36,38741.363,0.4735228558028659,-1.5663670116168205,-0.18432373266921154,58144.2215,56580.633200000004,52586.418,51436.459050000005,10.931057907536813,10.564663119615172,0.9796939311963814,-0.8537417707197918,-0.39107014158005493
2645,BTC/USDT,4h,1615924800000,55781.81,56988.0,55732.15,56954.19,37136.853,2.162335714814567,-0.08902543678664943,2.1017245585971622,58004.89200000001,56698.064000000006,52711.69369999999,51480.87625,10.929203109561444,10.522365097875582,0.9434167819565344,-0.9743709366393835,-0.8795878642614358
2646,BTC/USDT,4h,1615939200000,56953.23,57238.0,55440.0,55561.82,40904.26,0.5000067599326696,-2.656969587150726,-2.4430747825891608,57742.7455,56781.899000000005,52813.9563,51519.45285,10.949985683684924,10.618989493086202,1.1656945285252394,-0.6840072828751292,1.0674662811648168
2647,BTC/USDT,4h,1615953600000,55561.83,56369.81,55216.28,55862.73,35306.356,1.4541997626787984,-0.6219197603822724,0.5415588363450352,57472.5115,56850.565,52938.337600000006,51558.46545000001,10.925251733690867,10.471818283370357,0.8663904573500318,-1.09367520589756,1.3906055830307489
2648,BTC/USDT,4h,1615968000000,55863.76,56109.14,54388.0,54878.05,55095.843,0.43924719710952687,-2.6417126237116895,-1.7644891786732564,57144.794499999996,56870.581600000005,53042.81480000001,51594.4012,10.930671148368855,10.916829547648817,0.915581108308359,0.19922076415132822,1.7530545756880567
2649,BTC/USDT,4h,1615982400000,54878.42,55471.85,54154.93,54959.45,73172.732,1.0813540185741433,-1.3183506376459042,0.14765366787163892,56862.733499999995,56897.7224,53140.775700000006,51632.20545000001,10.912875471897861,11.200578116887751,0.7012396141600254,1.0121975659612512,1.5565283266038898
2650,BTC/USDT,4h,1615996800000,54959.44,58222.0,54775.66,57897.1,79482.58,5.9363050278532725,-0.33439205348525514,5.345141799115849,56736.701,56969.6646,53256.2276,51683.38695,10.914350737615791,11.283293157135384,0.7089363864047095,1.232642257191738,0.1558538134443399
2651,BTC/USDT,4h,1616011200000,57897.1,59078.79,57656.0,58959.0,55435.941,2.0410175984634904,-0.41642845669299655,1.8341160438087645,56696.554500000006,57066.292400000006,53382.673200000005,51742.765250000004,10.966422575950938,10.922983416897774,1.2896349597436936,0.20669391127590725,0.2779651560909868
2652,BTC/USDT,4h,1616025600000,58959.01,59615.0,58666.6,58773.47,39433.161,1.1126204459674494,-0.49595473194004036,-0.3146932080440257,56634.2705,57158.89980000001,53493.2079,51799.86765,10.984597735677472,10.582362391043679,1.4714512630831722,-0.7811001096246888,-0.5801376694358179
2653,BTC/USDT,4h,1616040000000,58773.47,59261.77,58165.63,58398.23,34754.345,0.8308170336037701,-1.0342081214534393,-0.6384513284650284,56602.326,57228.50880000001,53585.3451,51855.05365,10.981445841593478,10.456059879147816,1.4104027021718752,-1.1374043997818473,-0.2721932915368791
2654,BTC/USDT,4h,1616054400000,58395.01,58726.81,57940.0,58244.61,36807.752,0.5681992348318676,-0.7791932906595966,-0.2575562535223508,56490.156500000005,57322.258,53684.99840000001,51906.64354999999,10.97498571996019,10.513463754146882,1.3151947242436182,-0.9715291230203913,-0.16618811751783757
2655,BTC/USDT,4h,1616068800000,58240.01,59717.86,57553.3,59592.67,67983.058,2.5375167346296745,-1.179103506335244,2.322561414395352,56578.2595,57430.293399999995,53784.998100000004,51969.4259,10.97232785457385,11.127013806057136,1.2649405224766088,0.7845274868618295,-0.7082012705773993
2656,BTC/USDT,4h,1616083200000,59592.68,60510.0,57227.9,57359.68,88522.466,1.539316573780547,-3.96823905217889,-3.7471045101512446,56637.14199999999,57478.992,53868.7111,52022.9412,10.995288026718649,11.391011651888117,1.4943385319129574,1.5228160252255099,0.6587973129020652
2657,BTC/USDT,4h,1616097600000,57359.68,58184.35,57072.0,57700.01,37599.244,1.4377172257585835,-0.5015369681281356,0.5933261831307268,56709.1855,57505.521799999995,53962.261099999996,52075.8047,10.957096896457383,10.53473922279287,1.0555341993240894,-0.9096463452631146,0.5677803745956278
2658,BTC/USDT,4h,1616112000000,57700.01,57934.16,56301.27,57796.06,44905.998,0.4058058222173644,-2.4241590252757406,0.16646444255381532,56768.888,57524.82139999999,54051.5617,52130.09380000001,10.963012625806401,10.712326650554667,1.1049296967141862,-0.39474595175709004,0.4654972367279242
2659,BTC/USDT,4h,1616126400000,57796.06,58555.0,57650.0,57885.36,35006.706,1.3131344939430134,-0.2527161886121565,0.15450880215710505,56880.8255,57563.568999999996,54143.5214,52183.4125,10.96467588624709,10.463294922118616,1.105964285790521,-1.0904083244934755,0.09288646233426012
2660,BTC/USDT,4h,1616140800000,57885.17,58945.0,57520.0,58881.31,46878.925,1.8309180054234986,-0.6308524273142768,1.7208898237666137,57108.383499999996,57619.5308,54257.3853,52240.97510000001,10.966216499493079,10.755323493100606,1.1055021518244272,-0.24176054332556463,-0.18762634923515098
2661,BTC/USDT,4h,1616155200000,58881.15,59300.0,58010.0,59016.14,58501.164,0.7113481988717973,-1.4795057501424513,0.22925842990497713,57295.815,57697.7436,54363.041,52291.936550000006,10.983276284462026,10.976801930457894,1.2716538922195344,0.4122445947687441,-0.22989910905913125
2662,BTC/USDT,4h,1616169600000,59018.88,59249.99,58400.0,58875.66,33436.376,0.39158655670863407,-1.0486135961915832,-0.24266810891699908,57463.164000000004,57749.57140000001,54464.517,52340.5899,10.985612671698776,10.417399688120096,1.2799682103951804,-1.2021929511653184,0.20139748134833935
2663,BTC/USDT,4h,1616184000000,58875.65,59550.0,58042.42,58089.11,40310.31,1.1453801359305515,-1.415237029230254,-1.3359342954175513,57573.3505,57782.7624,54547.712700000004,52387.885,10.983182871597478,10.604362546481045,1.2344404406739997,-0.6450445047033062,0.5127273160676349
2664,BTC/USDT,4h,1616198400000,58089.11,58990.0,57881.0,58436.97,25315.204,1.5508758870638628,-0.35825992169616905,0.5988385774889693,57706.081000000006,57813.403399999996,54614.8684,52436.0896,10.969733489815672,10.139160442834902,1.0696412697358426,-1.9610707674594872,0.38309451781642356
