,symbol,period,open_time,open,high,low,close,volume,feat_ret_high,feat_ret_low,feat_ret_close,ma20,ma20_slope,feat_z_score_ma20_slope,ma50,ma50_slope,feat_z_score_ma50_slope,ma100,ma100_slope,feat_z_score_ma100_slope,ma200,ma200_slope,feat_z_score_ma200_slope,log_open,log1p_volume,feat_z_score_log_open,feat_z_score_log1p_volume,label_close_fast,label_close_slow
3969,BTC/USDT,4h,1639699200000,47629.1,47988.27,47358.66,47762.21,24954.848,0.7540978099523254,-0.5678041365467679,0.2794720034600795,47876.0255,0.0011112358073435136,0.801433055562054,48342.3038,-0.001097091917706683,0.2530057621111072,50448.7192,-0.0019476047727947643,-1.2853085582805044,54452.29455,-0.0014864205844679068,-1.0963757897993345,10.771199197962382,10.124823390921424,-1.0722020884825172,-0.9969820268168776,-2.0247122262052857,-2.1069026363944654
3970,BTC/USDT,4h,1639713600000,47762.2,47948.38,46700.0,46990.01,40882.063,0.38980616470765117,-2.2239344083815227,-1.616738759939862,47891.5295,0.0003238364053421705,0.5497314131498086,48272.991799999996,-0.001433775276551974,-0.008861725623254778,50346.0192,-0.0020357305721251384,-1.510994479792122,54365.109599999996,-0.0016011253652488122,-1.3124373693034392,10.773989810657177,10.618446688379233,-1.0214175396236214,-0.026094306374177516,-1.291043263235872,-0.5061219794099088
3971,BTC/USDT,4h,1639728000000,46990.0,47285.17,46748.79,47100.0,36356.234,0.6281549265801267,-0.5133219834007163,0.23409236007660983,47899.6665,0.0001699047845193924,0.5056037891243186,48224.846999999994,-0.0009973444405407816,0.343062472234732,50240.2984,-0.0020998839963896065,-1.6636625274360985,54277.167400000006,-0.0016176220492709614,-1.3264074474974723,10.757690092096862,10.501120967569582,-1.2282062139743588,-0.26626294072361223,-1.6050681429537366,-0.771340390805822
3972,BTC/USDT,4h,1639742400000,47100.01,47362.52,45373.11,46487.19,99017.771,0.557345953854349,-3.6664535740013715,-1.3011037577274398,47874.9365,-0.0005162875194547611,0.28777939332704133,48154.832800000004,-0.001451828348983497,-0.02016218085719883,50135.42029999999,-0.002087529400502275,-1.6027043795600953,54186.2154,-0.0016756954048416928,-1.4224316057018127,10.760028492318712,11.503054618058128,-1.1802294416759138,1.720608205195761,-0.28174784741600195,0.3046627403256877
3973,BTC/USDT,4h,1639756800000,46490.5,47430.0,46351.41,46742.66,62015.642,2.0208429679181794,-0.29917940224346573,0.5423903808305042,47832.0745,-0.000895291004720189,0.16077063490215768,48106.6858,-0.0009998373413520056,0.33622170917862737,50028.588599999995,-0.0021308627585195916,-1.7250757579577063,54097.5334,-0.0016366154998158633,-1.3195415496325338,10.747003269627871,11.035141922529958,-1.3392678705126464,0.8299721228188032,0.0005595832088405306,-0.5970768549303098
3974,BTC/USDT,4h,1639771200000,46742.66,47090.38,45500.0,46125.33,63231.577,0.7439028929889568,-2.6585136575453805,-1.3206993354678565,47796.686499999996,-0.0007398382857094488,0.20907310528705672,48060.0932,-0.0009685264994911957,0.35569367367891286,49917.78769999999,-0.0022147516670099066,-1.9456975138198307,54007.57085,-0.0016629695356868979,-1.3503359293704449,10.75241251704261,11.054559091434355,-1.2441145987532687,0.8725073175464594,1.2812383121089304,0.6559960419773752
3975,BTC/USDT,4h,1639785600000,46125.33,46535.58,45438.43,46267.44,48155.57,0.8894245309464477,-1.4892034376773,0.30809535671614263,47767.8575,-0.0006031589658416214,0.2506517347087812,48033.052,-0.0005626539234426797,0.6738071694401288,49808.5861,-0.002187629000232949,-1.8557138594824325,53917.84945,-0.001661274495184828,-1.3246743616620458,10.73911753578878,10.782192090701985,-1.4017479592245938,0.306142253692479,0.8548229174953498,0.9614161921523519
3976,BTC/USDT,4h,1639800000000,46267.45,46847.6,46046.01,46324.6,31335.257,1.2539052833039133,-0.47860861145361255,0.12352096344190322,47667.8855,-0.0020928717600533497,-0.23217588167857672,48008.7488,-0.0005059682653519859,0.711509325060286,49685.3296,-0.00247460347002304,-2.593881765258677,53821.6305,-0.0017845472507064253,-1.5466027002076592,10.74219396907914,10.352499164316542,-1.3367529104059435,-0.5821035506219713,1.11325508840276,1.2187489028677527
3977,BTC/USDT,4h,1639814400000,46327.75,47336.99,46169.17,47059.59,38943.395,2.1784783418145715,-0.34230024121612024,1.5797011510379821,47608.357,-0.0012488177181677607,0.03604231682693215,47982.965,-0.0005370646110236521,0.6809219831311369,49581.1625,-0.0020965363586921137,-1.5660018702785783,53728.12745,-0.0017372764282940212,-1.4260204998235226,10.743496412586454,10.56986446053922,-1.2970665889498036,-0.14014670156235445,0.5924532729693477,0.638263521363083
3978,BTC/USDT,4h,1639828800000,47055.71,47220.97,46550.0,46846.39,29805.153,0.35120073631871307,-1.0747048551599803,-0.44483443135806544,47540.6765,-0.0014216096556325386,-0.023312146835130006,47966.186799999996,-0.0003496699297343975,0.8258193822055498,49477.533500000005,-0.002090088145875857,-1.5680316160076466,53634.229250000004,-0.0017476544308635544,-1.421978617318176,10.759087497905014,10.302436577007736,-1.0691860268266646,-0.7127037510346237,0.9909590026646098,1.7653901355830193
3979,BTC/USDT,4h,1639843200000,46845.24,46977.65,46310.0,46623.99,24012.194,0.2826541181131903,-1.1425707286375264,-0.4722998537311396,47465.117000000006,-0.0015893652670254665,-0.0776170182121596,47924.718400000005,-0.0008645340137813928,0.41806369665704174,49380.489499999996,-0.001961375055205772,-1.2201815123916915,53538.34435,-0.001787755717585937,-1.4754067273679035,10.754604681651063,10.086317063632784,-1.1119865571233365,-1.152783242365674,1.2475453342619967,2.6132117710520024
3980,BTC/USDT,4h,1639857600000,46623.99,47098.6,46506.52,46815.99,18754.846,1.017952345991846,-0.25195183852776415,0.41180516725403127,47474.7975,0.0002039497764219078,0.4982116358227684,47901.570199999995,-0.00048301170612641275,0.7239465959548539,49280.3146,-0.0020286331912525712,-1.3863806545104538,53450.67955,-0.0016374208254723577,-1.1569453199824582,10.749870494513097,9.83920745133858,-1.157207896101732,-1.6551219747312629,1.097173924359222,1.9055950121857486
3981,BTC/USDT,4h,1639872000000,46815.99,47950.0,46399.37,47685.96,39911.69,2.4222706814488015,-0.8899096227592218,1.8582753456671597,47426.142,-0.0010248700902831809,0.09961415604911272,47893.2624,-0.00017343481571285846,0.9655801321410166,49193.674100000004,-0.0017581158055349766,-0.6498303395682045,53367.564900000005,-0.0015549783594845934,-0.9777013210186388,10.75398009021764,10.594424542423116,-1.084743070053636,-0.10187469068461921,-1.6420451914422993,0.2395438393128901
3982,BTC/USDT,4h,1639886400000,47685.96,48055.0,47422.24,47507.85,32383.652,0.7738965515216689,-0.5530348974834509,-0.37350616407848536,47358.0105,-0.0014365811159592345,-0.03440630876724481,47900.6924,0.00015513664402200256,1.212901871803248,49103.3866,-0.001835347768830431,-0.856314074654251,53286.8317,-0.0015127765366712564,-0.8805171456089902,10.772392293927382,10.385409006541968,-0.823576371201727,-0.5404707359070798,-1.479355251546968,0.9010048638782756
3983,BTC/USDT,4h,1639900800000,47507.85,47628.5,46800.0,47141.22,36281.681,0.25395803009398144,-1.4899642901120558,-0.7717250938529041,47273.9995,-0.0017739554325238993,-0.14513935776775183,47877.584800000004,-0.0004824063879292906,0.7004901019596363,49008.2988,-0.001936481505330656,-1.1265526601383429,53217.819350000005,-0.0012951107768712777,-0.44005650021022036,10.768650239526176,10.49906823722404,-0.8602566073002044,-0.3040092405442816,-0.8221234100311792,2.102882054694978
3984,BTC/USDT,4h,1639915200000,47141.22,48461.17,46844.13,47228.69,68570.303,2.799991175451111,-0.6302127946625102,0.18554886784856173,47199.5255,-0.0015753691413393778,-0.08287842634908597,47861.782400000004,-0.00033005842015654263,0.8133459128179585,48915.45,-0.0018945526017728476,-1.0071783933907303,53149.75985,-0.0012788855468202076,-0.39949863122924245,10.760903056511617,11.135614819110707,-0.9499263231866959,1.0199681050494143,-1.5208433763222562,1.9604906400362752
3985,BTC/USDT,4h,1639929600000,47230.34,47473.33,46447.05,46656.13,31033.635,0.5144786169229532,-1.658446667968072,-1.2157651204712905,47072.43,-0.0026927283410932423,-0.44513240880616806,47830.4602,-0.000654430287159613,0.5519797085656983,48818.3933,-0.001984172689814656,-1.2392847596803058,53080.07055,-0.0013111874860146644,-0.45470897270841454,10.762791761678564,10.3428268952802,-0.9100146227225397,-0.6699208795689326,-0.8186726594934836,3.158443190218172
3986,BTC/USDT,4h,1639944000000,46658.72,47549.79,46450.0,46668.63,33517.58,1.9097609192879617,-0.44733331733061155,0.021239331040368015,46976.619,-0.0020353952409085663,-0.23499178194198828,47789.2226,-0.000862161890719193,0.3844478490332453,48717.3082,-0.002070635536462917,-1.4550216040708643,53009.91365,-0.0013217182884847078,-0.46639586979680514,10.750615112708788,10.419825356285727,-1.057828813161738,-0.5202017947992555,-1.1282601971231334,3.18787664810761
3987,BTC/USDT,4h,1639958400000,46668.65,47203.22,46200.0,46676.54,42052.681,1.1454584608725504,-1.0042073211888547,0.01690642433411771,46916.746,-0.0012745276538526085,0.007006374436997115,47754.7534,-0.0007212755957239914,0.49076397692968526,48613.96,-0.002121385680336152,-1.568408724737939,52942.07865,-0.0012796662987961671,-0.37376842365906343,10.750827912020233,10.646678420800304,-1.038572825643461,-0.029019040688225625,-0.5582689739046028,3.3879205668871935
3988,BTC/USDT,4h,1639972800000,46676.54,47027.6,46069.65,46421.66,37480.623,0.7521123030970189,-1.300203485519702,-0.5460558987448461,46856.604,-0.0012818877080691404,0.003815958710748176,47695.5636,-0.0012394535786671712,0.09004415756593939,48517.8693,-0.001976607130955821,-1.1671937585495422,52873.6568,-0.001292390698377055,-0.3882399099387273,10.750996961973824,10.531579358412717,-1.0202807397606108,-0.2672165606416452,0.4320226090225513,3.8175371476899658
3989,BTC/USDT,4h,1639987200000,46421.66,46548.04,45736.0,46074.13,43299.535,0.27224360352473553,-1.4770260262127688,-0.7486375971906378,46772.2,-0.0018013255932931571,-0.1635803590607495,47631.4646,-0.001343919542236005,0.011324513900815913,48439.7671,-0.0016097615399611742,-0.19142465643639045,52808.632450000005,-0.0012298061820454897,-0.2509025409321972,10.745521439637121,10.675897174902895,-1.080297064363058,0.04886336479160411,2.7387250502195775,4.748895580820746
3990,BTC/USDT,4h,1640001600000,46074.13,46300.0,45530.67,45969.0,64165.18,0.4902317200563555,-1.1795339380255232,-0.22817576805030937,46721.1495,-0.0010914710020054619,0.0661579203528192,47565.320999999996,-0.0013886534994349553,-0.020250899569352464,48363.3371,-0.001577835827373364,-0.0950483089509797,52739.852549999996,-0.0013024366814484711,-0.3860157556469363,10.738006900102562,11.069215974942296,-1.1682323492993134,0.8878545230839395,4.319333335325221,4.865318331599929
3991,BTC/USDT,4h,1640016000000,45969.13,46684.85,45850.33,46559.71,41520.36,1.5569578976152076,-0.2584343014540358,1.2847317319253149,46694.135,-0.0005782070922719651,0.23172974646248207,47514.4376,-0.0010697583645025155,0.23521675344443305,48308.895300000004,-0.0011256832812720496,1.1106569908403834,52668.80605000001,-0.0013471122228230215,-0.4658699658463599,10.735725363235066,10.633939188322413,-1.185649694409103,-0.06575610774000332,3.911783401964611,3.987503047102161
3992,BTC/USDT,4h,1640030400000,46559.71,47533.42,46559.71,46898.14,45285.88,2.091314572191272,0.0,0.7268730840462645,46714.682499999995,0.0004400445580583501,0.5609725776761734,47460.2128,-0.001141227861234273,0.1817648657417847,48305.4574,-7.116494754544345e-05,3.6968946219933008,52604.946749999996,-0.0012124691024776313,-0.17287726648828916,10.748490853863585,10.720750563103403,-0.995861377477605,0.11781860821351,3.201249117637108,3.8601936961258523
3993,BTC/USDT,4h,1640044800000,46896.82,48103.1,46650.0,47927.51,44660.755,2.5721999913853377,-0.526304342170747,2.1977822803337155,46773.925,0.00126817730164408,0.8425465090455538,47414.4696,-0.0009638220585476143,0.3276086251279102,48319.8991,0.0002989662199122112,4.288362175894853,52543.4767,-0.0011685222359815173,-0.06343574031651703,10.755705148297633,10.706850430759538,-0.8831422068318051,0.09084201006872483,1.4320544914201179,3.9286233106455097
3994,BTC/USDT,4h,1640059200000,47927.52,48800.0,47925.0,48574.38,57862.219,1.8204154940627104,-0.005257939488623187,1.3496629911165847,46896.377499999995,0.002617965030730085,1.2873473769244992,47384.816999999995,-0.0006253913678705425,0.5980146035893396,48324.0229,8.534372125801326e-05,3.583958399936765,52484.5138,-0.0011221735542291666,0.05464426335138571,10.777445148691076,10.96581992898727,-0.564683574213343,0.6459905947664055,0.4358649627580342,2.474870358798454
3995,BTC/USDT,4h,1640073600000,48574.39,49089.47,48425.77,48844.63,39374.386,1.0603941706730735,-0.30596369815453217,0.5563425500556995,47025.237,0.0027477495463270607,1.3280433267838632,47384.650200000004,-3.5201148923524883e-06,1.0840496379073314,48320.00149999999,-8.321740945149703e-05,3.0764802986395496,52429.3347,-0.0010513405956330546,0.22939612802082013,10.790851716266635,10.580870782355559,-0.3591217501877768,-0.20679472786054642,0.3117573228481425,2.212813178203827
3996,BTC/USDT,4h,1640088000000,48842.65,49298.78,48295.67,48408.64,61266.779,0.9338764379082543,-1.1198819064895171,-0.8885881499058779,47129.439,0.0022158739997417687,1.155718967923169,47378.202399999995,-0.00013607360132017465,0.9723550439582129,48312.7313,-0.00015045943241520643,2.81735360883604,52372.46445,-0.0010847028734087827,0.17447859586427691,10.796359185556945,11.022993033748623,-0.26501802927014695,0.7640001949711478,1.3356130824417232,3.22832684345827
3997,BTC/USDT,4h,1640102400000,48408.64,48880.0,48327.0,48606.89,25865.288,0.9737104781295303,-0.1686475802666565,0.40953433106156734,47206.804,0.0016415429854788055,0.9746168455655787,47373.8368,-9.214363945553306e-05,1.0090704522926632,48307.20019999999,-0.00011448535098668167,2.7942961856916546,52319.223900000005,-0.0010165752282065288,0.354050009752146,10.787433589169975,10.160657117113688,-0.3848555068190713,-1.120010162843111,0.8442952528773995,2.9544388038295963
3998,BTC/USDT,4h,1640116800000,48606.89,49280.0,48453.55,48875.15,30978.931,1.3848036770095717,-0.3154696792985412,0.5518970664446954,47308.242,0.0021488004144487594,1.1437729119710047,47406.5584,0.0006907103627291633,1.6149612524861001,48303.279800000004,-8.115560379728937e-05,2.7597247137303658,52272.889,-0.0008856190238709649,0.6873826163462115,10.791520569387558,10.34106260724252,-0.30943884087360407,-0.7119662050978948,0.19229537803966934,2.481249839233013
3999,BTC/USDT,4h,1640131200000,48875.88,49599.0,48571.37,49236.8,38612.406,1.4795027731470123,-0.6230271454958913,0.7384419472345138,47438.88249999999,0.0027614744170791905,1.3450181042474623,47457.30720000001,0.001070501671347035,1.891795153785161,48303.5367,5.318479429528011e-06,2.8216433433284953,52229.311499999996,-0.0008336539424864675,0.83470665375331,10.797039302240666,10.56132890277907,-0.20978050763127548,-0.21257378805687469,-0.5761710833665371,2.0200295411524247
4000,BTC/USDT,4h,1640145600000,49237.13,49324.44,48908.0,49175.75,27330.125,0.17732552648783706,-0.6684589455153045,-0.12466201827766588,47556.8705,0.0024871580817698025,1.2506229062231748,47507.223600000005,0.0010518169475910444,1.846463478198692,48315.7443,0.0002527268360454915,3.1415583916029095,52190.585,-0.0007414706203813237,1.0778236231652776,10.804403292653314,10.215744852640158,-0.0769092334097483,-0.9819943222159926,-0.9599967477554259,1.968679971054674
4001,BTC/USDT,4h,1640160000000,49175.75,49522.28,48830.0,48979.4,34543.29,0.7046765936462585,-0.7030904460023524,-0.3992821665149915,47621.542499999996,0.0013598876317986175,0.8845184522530394,47548.066399999996,0.0008597176788076588,1.6904776824935919,48316.61430000001,1.8006552783500496e-05,2.620582835607807,52155.782,-0.0006668444126464168,1.2815383642750662,10.803155894793218,10.449968599046374,-0.08010253688599935,-0.46096670703827386,-0.7360225526534273,2.5144025161870105
4002,BTC/USDT,4h,1640174400000,48979.41,49120.0,48420.02,48858.42,48215.448,0.2870389822988706,-1.142092156683816,-0.24702216706981028,47689.071,0.00141802420616699,0.9074779595373057,47585.599,0.0007893612262643845,1.6271042703330978,48311.4325,-0.00010724675300777253,2.331682431697101,52119.94224999999,-0.0006871673403344714,1.2564509401276083,10.799155284700657,10.783434746615514,-0.12830223554434306,0.27313144402216394,-1.0706656048438765,2.982408473431108
4003,BTC/USDT,4h,1640188800000,48858.42,49250.0,48500.15,48911.21,34270.969,0.8014585817551989,-0.7332820013418284,0.1080468832189041,47777.570499999994,0.0018557606207088018,1.056528270192552,47611.82519999999,0.0005511373304345479,1.4367381904073182,48310.52680000001,-1.874711539540108e-05,2.4140283004025607,52079.40415,-0.0007777848218930572,1.0499976978455454,10.796682006998653,10.442053889928497,-0.15284414536979463,-0.4898074062065832,-1.097130538153025,2.8153823550976695
4004,BTC/USDT,4h,1640203200000,48911.21,49125.19,48514.22,48569.69,25491.451,0.437486621165184,-0.8116544244151758,-0.6982448399865726,47844.620500000005,0.0014033781814002388,0.9195310864751746,47646.557199999996,0.0007294826412158617,1.576814570438364,48312.2847,3.638751461498835e-05,2.4342011365654495,52032.77100000001,-0.0008954240310753425,0.7851745291110813,10.797761892544504,10.146098420034068,-0.11634933763981628,-1.136168450496521,0.09800259056680449,3.6823766288375834
4005,BTC/USDT,4h,1640217600000,48569.69,48721.81,48020.0,48509.3,40285.592,0.3131994459919296,-1.131755216061714,-0.12433680346735088,47937.278999999995,0.001936654508524871,1.1010551372142678,47679.8628,0.0006990137789013584,1.5488435370377445,48311.6568,-1.2996694399802777e-05,2.2844078729649846,51985.06939999999,-0.0009167607083623297,0.757651731802959,10.790754952778759,10.603749165399337,-0.22249935960619585,-0.10250492477406636,3.149617271481616,4.21919557580532
4006,BTC/USDT,4h,1640232000000,48509.29,48567.79,48034.03,48118.0,23330.348,0.12059545707636676,-0.9797298620532358,-0.8066289982805341,48009.7475,0.0015117357829175226,0.9647377582154074,47675.742,-8.642642319023341e-05,0.9521810015306752,48303.6156,-0.0001664443021129891,1.985256717318995,51935.31185,-0.000957150785298233,0.6715455629482264,10.789510604974659,10.057510281320859,-0.22854691884079786,-1.3101482463981102,4.336502906740947,4.837645022534543
4007,BTC/USDT,4h,1640246400000,48118.01,48537.76,48067.57,48344.91,25355.563,0.872334495961069,-0.10482561519066236,0.471549010443284,48093.166,0.0017375325708597344,1.0388982079286362,47677.636999999995,3.9747677130996806e-05,1.0421860107362235,48296.111399999994,-0.00015535483020867602,1.9552637829609791,51884.37265,-0.0009808201430873131,0.6250511305045474,10.781411814287507,10.140753432675954,-0.36886081657778114,-1.1072560135562917,4.803250832743686,3.9240105111131554
4008,BTC/USDT,4h,1640260800000,48341.46,48850.0,48310.04,48788.0,33714.0,1.0519748472636037,-0.06499596826409215,0.923720549606899,48211.483,0.002460162427235568,1.2654960368190022,47689.39699999999,0.0002466565194914061,1.1930139705099005,48279.7442,-0.0003388927084508886,1.634745183938504,51836.28595,-0.0009268050772124337,0.7948165067628329,10.786044856532039,10.425668460340253,-0.26225490568870696,-0.4716491376684912,4.516026949444886,3.3850110784902525
4009,BTC/USDT,4h,1640275200000,48788.0,51377.74,48656.98,51082.35,99972.67,5.3081495449700755,-0.2685496433549206,4.702693285234072,48461.894,0.005194011559445322,2.120000102971067,47748.3404,0.00123598543298864,1.9152839164847208,48281.3473,3.3204401277631135e-05,2.1601443315566287,51798.42125,-0.0007304670715899686,1.3614758697256328,10.795239659963128,11.512652127616978,-0.05416660020300843,1.9013300164093898,-0.23645705268304473,-1.560151349752263
4010,BTC/USDT,4h,1640289600000,51082.35,51139.91,50533.87,50817.92,33227.307,0.11268079874948711,-1.073717242844141,-0.5176543365761344,48704.340000000004,0.005002817265045367,2.0097220169207115,47832.2512,0.0017573553195160407,2.258105876704606,48280.625,-1.496022875069336e-05,2.037218804939783,51764.3424,-0.0006579129088803981,1.586390539799887,10.841194315352903,10.411127316836817,0.9574106522298131,-0.5050812849975945,0.2675356779772744,-0.8087943253822799
4011,BTC/USDT,4h,1640304000000,50817.94,51498.87,50633.19,51029.98,40600.277,1.3399401864774507,-0.36355271386443455,0.4172542216390518,48927.8535,0.004589190614224359,1.8402219145354954,47879.66939999999,0.000991343681519874,1.6741909468314935,48276.5914,-8.354490025763717e-05,1.9041140988974496,51722.18745,-0.0008143627069433501,1.1693169763187146,10.836004720830227,10.611530168226649,0.8963627125008754,-0.06506526120587157,0.06974705294841474,-1.0212359394218236
4012,BTC/USDT,4h,1640318400000,51029.99,51089.89,50730.79,50990.0,18735.07,0.11738195519928052,-0.5863218864044395,-0.07836568261133658,49132.446500000005,0.004181524129195813,1.6803775736628634,47922.059799999995,0.0008853528132339861,1.5800908353162555,48269.276,-0.0001515309964489342,1.7783119869171349,51678.556,-0.0008435731772207244,1.1142184339201777,10.840168778094839,9.838152447543198,1.0518944086387974,-1.7431004865041162,-0.2086937889247485,-0.5914024426596769
4013,BTC/USDT,4h,1640332800000,50989.99,51453.07,50837.03,50976.0,29344.85,0.9081782522412762,-0.29998044714266703,-0.027436757685184165,49284.871,0.003102318546258198,1.3217589330704178,47965.151,0.0008991934023672155,1.572457433708533,48270.22899999999,1.9743407794203804e-05,1.9978840596637695,51639.86835,-0.0007486209560498835,1.417852626314575,10.839384617932296,10.28687234137603,1.100555953902907,-0.7710634922245323,-0.1843318319702868,-0.3734453248549661
4014,BTC/USDT,4h,1640347200000,50976.0,51222.62,50379.25,50923.47,44030.016,0.4837962962962905,-1.170648932831131,-0.10304849340866395,49402.3255,0.0023831755590879578,1.0846978522039414,48009.257000000005,0.0009195426070900403,1.5698854895236984,48273.691699999996,7.173572762630975e-05,2.0386192527096596,51599.460199999994,-0.0007824990901628137,1.3466609548593007,10.839110212709775,10.692626862138333,1.1673914550314053,0.10701257523074124,0.004646152937985315,-0.5698401207035532
4015,BTC/USDT,4h,1640361600000,50923.47,51805.0,50720.0,51127.36,53166.512,1.7310878461346046,-0.3995603598890618,0.40038512693656436,49516.462,0.002310346706249744,1.052067909673832,48047.8434,0.0008037283309756393,1.4710332747126647,48283.7545,0.00020845308584527267,2.195472287996354,51561.47875,-0.0007360823127369187,1.5198811303750845,10.838079196461049,10.881184003443787,1.234427138295269,0.5127451620333787,-0.7442915194222224,-0.955442129070808
4016,BTC/USDT,4h,1640376000000,51127.36,51222.73,50470.0,50808.55,34332.0,0.18653417661307348,-1.2857303799765907,-0.6235604576492859,49636.457500000004,0.0024233455936331083,1.075267803378542,48092.3174,0.0009256190674313824,1.536313318207598,48286.9401,6.597664230922895e-05,1.9594384859629685,51519.4488,-0.0008151424477911284,1.3078345111601193,10.842075053648893,10.44383314283811,1.468613633769453,-0.4358711929583203,-0.1634820316358553,0.27508244590560077
4017,BTC/USDT,4h,1640390400000,50809.37,51122.95,50600.0,50833.29,17276.19,0.6171696283579164,-0.4120696635286025,0.04707793070450883,49747.777500000004,0.0022427063816954362,1.004294998398669,48151.50320000001,0.0012306705769185022,1.7165623528480802,48303.4673,0.0003422706008242571,2.288665740595865,51476.961299999995,-0.000824688559168063,1.2998154587064348,10.83583606537688,9.7570845319363,1.3968900253240306,-1.9179762315217213,0.03347399739827506,0.0226555839360435
4018,BTC/USDT,4h,1640404800000,50833.29,51077.0,50650.0,50916.29,16306.84,0.47942991689107206,-0.36057079917510837,0.1632788277130981,49849.8345,0.0020514886318288017,0.9314819706503857,48217.33899999999,0.0013672636496213642,1.773092586947014,48306.3685,6.006194093655104e-05,1.861844321864615,51438.2358,-0.0007522879949013461,1.5454335175925076,10.836306733902115,9.699339930675851,1.476500074139081,-2.0212970025428776,-0.7527926857652267,-0.6005772382342496
4019,BTC/USDT,4h,1640419200000,50916.3,51009.5,50550.0,50685.22,18819.754,0.18304550802001884,-0.7194159827010216,-0.45384287546424984,49922.25550000001,0.0014527831581869766,0.7355903000421494,48275.7992,0.0012124310717356312,1.6338068024480794,48309.0515,5.554133095309055e-05,1.815265275077613,51404.493050000005,-0.000655985756027766,1.8447459750224506,10.837938387030473,9.842662341853092,1.5934415983578236,-1.6702791938863815,-1.2423297316652442,-0.9596024043590599
4020,BTC/USDT,4h,1640433600000,50686.71,50929.31,50634.0,50669.01,19525.973,0.478626448629238,-0.10399175641898628,-0.03492039629322541,49996.91850000001,0.0014955854708929017,0.7394434015231206,48349.37920000001,0.0015241591277479483,1.8236084385093128,48311.1855,4.417391635191947e-05,1.7644689134118894,51371.43810000001,-0.0006430362024549829,1.8475398227289217,10.833419025039639,9.879500807012972,1.4674301251816229,-1.6564994982326422,-1.1198275344408053,-1.5577905144797057
4021,BTC/USDT,4h,1640448000000,50669.01,51190.0,50105.0,50901.01,42827.781,1.0282221815661963,-1.1131261494945366,0.4578735601899364,50092.999,0.001921728436123482,0.8694028585741468,48425.3994,0.001572309743327338,1.8324529726514398,48325.1232,0.00028849840581957054,2.046570585304368,51339.88385,-0.000614237233121373,1.8986362081859205,10.833069760090806,10.664942259787923,1.4301094382359696,0.2027738525368337,-2.0855982467498886,-2.1366020906235637
4022,BTC/USDT,4h,1640462400000,50901.01,51080.0,50341.41,50403.64,32905.9,0.35164331709724994,-1.0993887940533908,-0.9771318879527202,50170.259999999995,0.0015423512575079013,0.7377227821296299,48503.7284,0.0016175189254090672,1.8284625271855341,48329.2806,8.602978584848486e-05,1.743687691309589,51300.86854999999,-0.0007599413374989039,1.4272451803378732,10.837638045170824,10.401407251982517,1.559443866321848,-0.4113879524753825,-0.9215570453712982,-1.4656857833102463
4023,BTC/USDT,4h,1640476800000,50403.64,50677.2,49611.45,49672.67,50236.523,0.5427385799914308,-1.5716920444634574,-1.4502325625688983,50208.333,0.0007588758758676484,0.466989301256531,48562.3286,0.0012081586701282454,1.5192382948722063,48334.50720000001,0.00010814561969718639,1.7361512504730678,51269.192149999995,-0.0006174632300645078,1.8305231742834154,10.827818673673782,10.824497590944562,1.2085932980500802,0.606588603043783,0.9790022059538297,-1.195446356136386
4024,BTC/USDT,4h,1640491200000,49672.68,49969.0,49616.0,49915.86,18703.555,0.5965452236521118,-0.11410698999932967,0.4895648875800518,50275.6415,0.0013405842412652635,0.6543574767805996,48638.1392,0.0015610989461489755,1.722728467588872,48349.116200000004,0.0003022478317518118,1.9429207296999809,51237.4299,-0.0006195192213496181,1.7932604954668778,10.813210362756147,9.836468891726513,0.7138066985384215,-1.7294948940274049,1.107484918713017,-1.9239555711593845
4025,BTC/USDT,4h,1640505600000,49915.87,50158.96,49350.0,49729.35,29899.118,0.4869994252328924,-1.1336474752418502,-0.3736687350135437,50336.644,0.0012133609473685691,0.6001985917663615,48707.377400000005,0.0014235371899262717,1.5985605880512819,48370.214700000004,0.000436378193816811,2.0622165502635386,51201.2075,-0.000706951930858013,1.5123293053316142,10.818094267249004,10.305584260615934,0.8715829673749259,-0.6069150441879013,2.0344279098574773,-1.1859527786389492
4026,BTC/USDT,4h,1640520000000,49729.35,50278.67,49624.11,50039.1,25389.585,1.1046193042941521,-0.2116255289884128,0.6228716039924143,50432.69900000001,0.0019082519684865407,0.8382034031882192,48781.667400000006,0.001525230960187196,1.6336488900737216,48395.208099999996,0.0005167105450121223,2.107284969528974,51171.1118,-0.0005877927781292591,1.835613942520074,10.814350581042225,10.142094329547419,0.7418324514782345,-0.9904892963941216,1.2825861424826615,-2.3104868718598093
4027,BTC/USDT,4h,1640534400000,50039.1,50450.0,50004.15,50330.01,21876.853,0.8211578545577414,-0.06984538091212578,0.5813653722788859,50531.954000000005,0.0019680683756384543,0.8505517126461147,48847.0758,0.0013408397762146862,1.484329021037468,48415.0204,0.0004093855730316065,1.9270219253591396,51141.87265,-0.0005713995450066234,1.851293881962428,10.820559978807594,9.993184416209676,0.9429137012886011,-1.3242051293643793,0.9122512284040099,-2.8753142348818757
